model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
graphcast_operational,-87.18750000000003,236.25,10m_wind_speed,10,1.4426655082613264,0.10316896850008132,0.1498031992024646,0.10154463783895161,0.05661577477699161,0.12131796643368957
hres,-87.18750000000003,236.25,10m_wind_speed,10,1.4558230283942362,0.09498961418322405,0.1555863236947516,0.06685993659223316,0.05796241785738247,0.1004179419259137
pangu_operational,-87.18750000000003,241.875,10m_wind_speed,10,1.3838869219601917,0.09483162331689451,0.1572397961237248,0.07124962244167714,0.05643087275935788,0.11611001930539075
graphcast_operational,-87.18750000000003,241.875,10m_wind_speed,10,1.3771948549249369,0.09920874933697144,0.1501661563597833,0.11303068400132751,0.0563573980061266,0.11726087157896946
hres,-87.18750000000003,241.875,10m_wind_speed,10,1.39785103210692,0.08569802236094755,0.15832899482935245,0.06481617662181775,0.05759698806752993,0.09784488203517275
pangu_operational,-87.18750000000003,247.49999999999997,10m_wind_speed,10,1.336058627954116,0.08845890841347266,0.13281119625043608,0.07348460261658384,0.05389826267068316,0.10251465194184742
graphcast_operational,-87.18750000000003,247.49999999999997,10m_wind_speed,10,1.334364237796662,0.08961492523892002,0.12929308265454653,0.09802761185346437,0.05371771297138315,0.10552106999112904
hres,-87.18750000000003,247.49999999999997,10m_wind_speed,10,1.3464638276841088,0.08135984335629227,0.13378262477464886,0.0667077380859503,0.0547984172145676,0.087525754821724
pangu_operational,-87.18750000000003,253.125,10m_wind_speed,10,1.222867016046143,0.08188196963553514,0.13174069088680496,0.06237154274230606,0.04904873658696489,0.0919216638184571
graphcast_operational,-87.18750000000003,253.125,10m_wind_speed,10,1.2137413483511483,0.08873344239581848,0.1281541282873701,0.08789792441170009,0.048842569609218,0.09573859732491011
hres,-87.18750000000003,253.125,10m_wind_speed,10,1.2378358860535952,0.07064347087181909,0.13194320192561254,0.060930225624438825,0.049649285243137976,0.08080322810652381
pangu_operational,-87.18750000000003,258.75,10m_wind_speed,10,0.9285063068386766,0.08586971473991732,0.10502262063162575,0.043866307595061896,0.03708768317236796,0.09028281665922218
graphcast_operational,-87.18750000000003,258.75,10m_wind_speed,10,0.9328713328260314,0.08157227225449802,0.10416148415324857,0.051706157674821,0.03753004085242099,0.0794323038122288
hres,-87.18750000000003,258.75,10m_wind_speed,10,0.9517407641808696,0.06299499546052278,0.10708489800990603,0.025091182078297504,0.03890533586157548,0.045697937171532296
pangu_operational,-87.18750000000003,264.375,10m_wind_speed,10,0.9060793827043354,0.08770204118805927,0.10151210443372283,0.06035089990255007,0.03518043515688671,0.11301680492137575
graphcast_operational,-87.18750000000003,264.375,10m_wind_speed,10,0.9166632783643587,0.07704550646137899,0.10163905764262143,0.05917575464118921,0.03701805703511917,0.06668594751064967
hres,-87.18750000000003,264.375,10m_wind_speed,10,0.9258780912946707,0.06776745071082593,0.10584456254182355,0.020247403031941027,0.03785435517039295,0.045600864601485484
