model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
hres,-87.18750000000003,213.75,2m_temperature,5,1.0258152754253949,0.771768275142926,0.04625285169261662,0.7094067336092326,0.0388979908104151,0.7202313204398595
pangu_operational,-87.18750000000003,219.375,2m_temperature,5,1.0652120731127797,0.7552238459588574,0.05428759491135644,0.6526475742687211,0.03808361448406784,0.7165646905735857
graphcast_operational,-87.18750000000003,219.375,2m_temperature,5,0.9796973071628633,0.774874370066964,0.04039471769997852,0.741539421616879,0.03570647706935447,0.7342564114833817
hres,-87.18750000000003,219.375,2m_temperature,5,1.0016838554521363,0.7698220590138595,0.04782588801405859,0.693992002379892,0.03805776674814697,0.716757060996613
pangu_operational,-87.18750000000003,225.0,2m_temperature,5,1.0329880138188554,0.7591995985102192,0.053446016720902066,0.6203092225891156,0.03739843869164473,0.7164473331363604
graphcast_operational,-87.18750000000003,225.0,2m_temperature,5,0.9880508247345888,0.7696749312619612,0.0413536105967037,0.706216000376531,0.035359616902794336,0.7319055548085229
hres,-87.18750000000003,225.0,2m_temperature,5,0.9816241011468855,0.7711730683162932,0.04449786191963237,0.6838786345179619,0.03756539527742983,0.7151814785497519
pangu_operational,-87.18750000000003,230.62499999999997,2m_temperature,5,1.010890024892213,0.7630106864256965,0.05528868231839039,0.6138054902940262,0.0365194001911351,0.7223645335479604
graphcast_operational,-87.18750000000003,230.62499999999997,2m_temperature,5,0.9604268536781768,0.7748410853932519,0.04293301084747731,0.7001105401832363,0.034998049646513096,0.7339304646936675
hres,-87.18750000000003,230.62499999999997,2m_temperature,5,0.9582957833895867,0.7753406856192265,0.04780328297170003,0.6660914195191281,0.035880782049835774,0.7272195707231714
pangu_operational,-87.18750000000003,236.25,2m_temperature,5,0.9825030728136699,0.7707215973993,0.058587301916528924,0.600956221044658,0.03638431641023147,0.7267009302880802
graphcast_operational,-87.18750000000003,236.25,2m_temperature,5,0.9467642075263267,0.779061673039346,0.041448298571643935,0.7176916302296582,0.03447387197177661,0.7410511432171653
hres,-87.18750000000003,236.25,2m_temperature,5,0.9638238486476336,0.7750806093933739,0.053791493151742906,0.6336209383134942,0.036674809215816694,0.724518907335407
pangu_operational,-87.18750000000003,241.875,2m_temperature,5,1.0389628589128173,0.7695002911847381,0.06291097453927214,0.6215101090628159,0.03875047059087288,0.7221833213103669
graphcast_operational,-87.18750000000003,241.875,2m_temperature,5,1.0343477479456291,0.7705241793102482,0.049917890918189704,0.6996801078380105,0.038134951831129776,0.7265962064933218
hres,-87.18750000000003,241.875,2m_temperature,5,1.0458440151940434,0.7679736682592615,0.06346998064178717,0.6181469731342497,0.040567702550856836,0.7091549028206491
pangu_operational,-87.18750000000003,247.49999999999997,2m_temperature,5,1.0679360311059587,0.7715989731339081,0.063136550288487,0.6312307240956836,0.038788045040026434,0.7326791560922508
graphcast_operational,-87.18750000000003,247.49999999999997,2m_temperature,5,1.0575885602753854,0.7738120017183285,0.05247850291417857,0.6934824688428831,0.03923708539404116,0.729584443629687
hres,-87.18750000000003,247.49999999999997,2m_temperature,5,1.0889734851131128,0.7670996623531808,0.06801861102130244,0.6027154822407681,0.0421536275531165,0.7094841134776517
pangu_operational,-87.18750000000003,253.125,2m_temperature,5,1.016165520162301,0.7835452234944116,0.06451042974394917,0.6296493221049076,0.03706969029152458,0.7493585905346631
graphcast_operational,-87.18750000000003,253.125,2m_temperature,5,0.9940143344348635,0.7882636771919946,0.05824557788550789,0.6656154773746094,0.03715346263105883,0.7487921758414204
hres,-87.18750000000003,253.125,2m_temperature,5,1.022880001473432,0.782114962850142,0.06868748727679644,0.6056690743366483,0.03961759823068506,0.7321312753875194
pangu_operational,-87.18750000000003,258.75,2m_temperature,5,0.9779324831508366,0.7964685289802945,0.06592306775042008,0.6546989016743876,0.03542560804817327,0.7693335876900654
graphcast_operational,-87.18750000000003,258.75,2m_temperature,5,0.9447105243644923,0.8033828244541036,0.0670085072481541,0.6490134343027456,0.035457773328041155,0.7691241502204819
hres,-87.18750000000003,258.75,2m_temperature,5,0.9565810824562656,0.8009122733763244,0.07288944846800507,0.6182094148343105,0.03602831247782058,0.7654092042812894
pangu_operational,-87.18750000000003,264.375,2m_temperature,5,1.0866612495699188,0.787332864411893,0.06441457830514544,0.6815211539724452,0.038837800848517984,0.7603416682122714
graphcast_operational,-87.18750000000003,264.375,2m_temperature,5,1.0226072241851722,0.79986868098477,0.07428488466677638,0.6327203411331636,0.03900493173076029,0.7593103454402992
hres,-87.18750000000003,264.375,2m_temperature,5,1.0434562245335812,0.7957883871620849,0.0803846299111413,0.6025619534265063,0.03809849389246123,0.7649037460821977
pangu_operational,-87.18750000000003,270.0,2m_temperature,5,1.0072186789918494,0.7990884830590205,0.05339739566344381,0.7258031318025966,0.03573504696317583,0.7779273333545546
graphcast_operational,-87.18750000000003,270.0,2m_temperature,5,0.9341679338876069,0.8136600317392461,0.07036761701815246,0.6386606505960944,0.03601037293401836,0.7762163415485341
hres,-87.18750000000003,270.0,2m_temperature,5,0.9500690256526508,0.810488215594285,0.07307313454649879,0.624767755185961,0.03599304535401977,0.7763240224451274
pangu_operational,-87.18750000000003,275.625,2m_temperature,5,1.0360039607689444,0.8039537930914351,0.058014510092605005,0.7273304714956218,0.037818989507727316,0.7766432891316095
graphcast_operational,-87.18750000000003,275.625,2m_temperature,5,0.9846657475621167,0.8136686806302739,0.07942804871970839,0.6266863486418319,0.0376634705643576,0.7775617747950537
hres,-87.18750000000003,275.625,2m_temperature,5,1.0105524798779097,0.8087700548798454,0.07917475585428875,0.6278768309207868,0.03814409761762361,0.7747232199005627
pangu_operational,-87.18750000000003,281.25,2m_temperature,5,1.0282751730934518,0.8079237791046376,0.05972362553739288,0.7329283443755696,0.03685730043327878,0.7857164359055547
graphcast_operational,-87.18750000000003,281.25,2m_temperature,5,0.9817588149562898,0.8166127823156383,0.08374083786154574,0.6255283564950787,0.037097807735693274,0.784318157644633
hres,-87.18750000000003,281.25,2m_temperature,5,1.0155730931085054,0.8102964586994189,0.08356077254665353,0.6263335712042675,0.03850897986411009,0.7761137859279549
pangu_operational,-87.18750000000003,286.875,2m_temperature,5,1.07882938160026,0.8036189978502608,0.06738874297005493,0.6998502173938652,0.038809145346302795,0.7785382630387299
graphcast_operational,-87.18750000000003,286.875,2m_temperature,5,1.0013675450752133,0.8177194972847343,0.08870247513044598,0.6049187526934553,0.03660690380571709,0.791105203960371
hres,-87.18750000000003,286.875,2m_temperature,5,1.0478042294040744,0.8092665549005679,0.08497931185629591,0.6215017396745283,0.039249725426616575,0.7760241229053626
pangu_operational,-87.18750000000003,292.5,2m_temperature,5,1.0228524367421887,0.8073928297737226,0.06855070180607362,0.6941353697133289,0.03659276666288948,0.7844656022287873
graphcast_operational,-87.18750000000003,292.5,2m_temperature,5,0.9590596598651656,0.8194052626465365,0.08588708112122583,0.6167826204338356,0.0353951899906013,0.7915194270795948
hres,-87.18750000000003,292.5,2m_temperature,5,1.00123546152809,0.8114633919342824,0.0802544319247053,0.6419147944107273,0.0362149444014961,0.786691006345513
pangu_operational,-87.18750000000003,298.125,2m_temperature,5,1.0602446980288562,0.8062330386841581,0.08335777939505654,0.6465419059066855,0.03804686248376981,0.7831887212911117
graphcast_operational,-87.18750000000003,298.125,2m_temperature,5,0.9631776309416933,0.8239727082795711,0.0931460578990999,0.6050371262736173,0.03449115101523477,0.8034510583114587
hres,-87.18750000000003,298.125,2m_temperature,5,1.0323286822739481,0.8113348812634514,0.08719766190010864,0.6302598316764491,0.03736027492779592,0.7871012627265537
pangu_operational,-87.18750000000003,303.75,2m_temperature,5,1.126397746016247,0.8003098124374843,0.09362541384449945,0.6199757760373146,0.040737756637760865,0.7744942052993875
graphcast_operational,-87.18750000000003,303.75,2m_temperature,5,1.0121672040989569,0.8205608458060316,0.10174939854689634,0.5870006376081188,0.03604284549844463,0.8004831098169941
hres,-87.18750000000003,303.75,2m_temperature,5,1.0837545546913772,0.8078696880711529,0.09210408514035334,0.6261508276226193,0.039685015004601004,0.7803217068162501
pangu_operational,-87.18750000000003,309.375,2m_temperature,5,1.184957527627038,0.793877354659673,0.09467671637042104,0.5882149778004067,0.042936960910005005,0.7665900385543608
graphcast_operational,-87.18750000000003,309.375,2m_temperature,5,1.0582097583790346,0.8159250524710048,0.09834021302172136,0.5722810385203245,0.03748100727931791,0.7962491923369736
hres,-87.18750000000003,309.375,2m_temperature,5,1.1457945374994332,0.8006897331089703,0.08975090850454863,0.6096391883049537,0.04159825250846573,0.773867402153642
