model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
hres,-87.18750000000003,151.875,mean_sea_level_pressure,5,220.97656882736723,0.5857316874872678,30.36425784813653,0.33568209239967745,8.77727346842982,0.5539400749653516
pangu_operational,-87.18750000000003,157.5,mean_sea_level_pressure,5,223.2049416387786,0.5669120644508481,28.82610934205302,0.2511841920509509,8.241295261441275,0.555426171049966
graphcast_operational,-87.18750000000003,157.5,mean_sea_level_pressure,5,200.0846485452634,0.6117727200064335,22.416897888479767,0.4176762703253596,7.09496123166411,0.6172647647062538
hres,-87.18750000000003,157.5,mean_sea_level_pressure,5,209.3301069123015,0.5938336168307244,26.214541660700565,0.31902488259022727,8.288529222336075,0.5528781513291188
pangu_operational,-87.18750000000003,163.125,mean_sea_level_pressure,5,215.02390589712473,0.5720105291691044,28.02708974152579,0.2844500174280018,8.038253323599745,0.5527059020747019
graphcast_operational,-87.18750000000003,163.125,mean_sea_level_pressure,5,187.83839525043754,0.6261213140485773,21.04859364728484,0.4626155995367429,6.764774265347512,0.6235695143118689
hres,-87.18750000000003,163.125,mean_sea_level_pressure,5,197.41304374607245,0.6070636714765036,24.526538402493166,0.3738213889381148,7.73652729164533,0.5694956532619898
pangu_operational,-87.18750000000003,168.75,mean_sea_level_pressure,5,204.88526778316046,0.5858730429677106,24.25136791231216,0.32016543225927907,7.8481934462197085,0.5508109029661027
graphcast_operational,-87.18750000000003,168.75,mean_sea_level_pressure,5,180.2863613656613,0.6355938958685762,18.29675700160092,0.48709005066368477,6.637069409185031,0.6201292392583483
hres,-87.18750000000003,168.75,mean_sea_level_pressure,5,190.33366074851645,0.6152856640233376,21.46258505108009,0.39834291890018314,7.656720930477293,0.5617697773927482
pangu_operational,-87.18750000000003,174.375,mean_sea_level_pressure,5,201.05676590398738,0.5885780978789362,23.980260555338543,0.364152315923593,7.5499191448834635,0.560689287999502
graphcast_operational,-87.18750000000003,174.375,mean_sea_level_pressure,5,176.03045998106643,0.6397893582390513,18.533258709133793,0.5085820856117359,6.199022067996509,0.6392945744003221
hres,-87.18750000000003,174.375,mean_sea_level_pressure,5,187.91966592088244,0.6154605091178831,21.35323146472635,0.4338092055729945,7.336487134712268,0.5731083572044415
pangu_operational,-87.18750000000003,180.0,mean_sea_level_pressure,5,198.83403618315617,0.590215986985212,23.92225631056822,0.37010480297781884,7.387976729273405,0.5632506225297852
graphcast_operational,-87.18750000000003,180.0,mean_sea_level_pressure,5,174.7920303756937,0.6397649968520721,18.59648635581028,0.5103372656433516,6.240973913059263,0.631057111951061
hres,-87.18750000000003,180.0,mean_sea_level_pressure,5,187.46917292142672,0.6136382308029954,21.92333977727971,0.4227381293338457,7.553715500416255,0.5534527701851099
pangu_operational,-87.18750000000003,185.625,mean_sea_level_pressure,5,198.63245383697276,0.590960424788446,24.212446321731985,0.36179516015642044,7.383127699688373,0.5630915611062544
graphcast_operational,-87.18750000000003,185.625,mean_sea_level_pressure,5,174.08937487079493,0.6415014637817446,18.5952531909153,0.509856194336418,6.289046348414026,0.6278355821568737
hres,-87.18750000000003,185.625,mean_sea_level_pressure,5,186.1453255371734,0.6166749017366807,20.87908297438525,0.4496577657339681,7.522910112865015,0.554819712316698
pangu_operational,-87.18750000000003,191.25,mean_sea_level_pressure,5,198.11355196166323,0.5975257259653437,23.677674718461834,0.36792760892967485,7.570325814261021,0.5598518825016982
graphcast_operational,-87.18750000000003,191.25,mean_sea_level_pressure,5,176.89686648117313,0.6406281286108443,18.87848227454747,0.49604141568225996,6.43677294690276,0.6257580499367446
